region,subregion,date,hurst_value,hurst_sd,information,window_flag,length,hurst_excess_fit,hurst_excess_lower,hurst_excess_upper
Brasil,State,2021-03-10,0.8212201332228368,0.07269000067636291,cases,no_fixed,379,0.0026147366660622673,0.002514978084000816,0.0027144952481237185
Brasil,State,2021-03-13,0.8143388340947055,0.07234192383451234,cases,no_fixed,382,0.0025444642373411153,0.002447322764823495,0.0026416057098587356
Brasil,State,2021-03-23,0.8119540735193289,0.07399180060368465,cases,no_fixed,392,0.0023142143374224045,0.0022256726021844483,0.0024027560726603606
Brasil,State,2021-03-31,0.8464241396158727,0.053679043129661576,cases,no_fixed,400,0.0021342781528257415,0.002052483309794408,0.002216072995857075
Brasil,State,2021-04-05,0.8440405605385424,0.05124033152669315,cases,no_fixed,405,0.0020236685072024807,0.0019460325662771167,0.0021013044481278447
Brasil,State,2021-04-08,0.8445678444946877,0.05098749671257863,cases,no_fixed,408,0.001957967850090725,0.001882806380944723,0.002033129319236727
Brasil,State,2021-04-11,0.8518891186116888,0.04464152184105287,cases,no_fixed,411,0.0018927570248932213,0.001820054630344677,0.0019654594194417653
Brasil,State,2021-04-21,0.8394917736174775,0.045680711563161946,cases,no_fixed,421,0.0016788341607275603,0.0016142200635121725,0.0017434482579429481
Brasil,State,2021-04-29,0.8220403052784122,0.04452008162866029,cases,no_fixed,429,0.0015113867503434575,0.0014531265838179273,0.0015696469168689877
Brasil,State,2021-05-04,0.8224827694528086,0.04431426485700241,cases,no_fixed,434,0.0014083382908529618,0.0013539983590313146,0.001462678222674609
Brasil,State,2021-05-07,0.8256734127108986,0.043813703946498805,cases,no_fixed,437,0.0013470875844976415,0.0012950813934779779,0.001399093775517305
Brasil,State,2021-05-10,0.8715818522463659,0.05788679709120662,cases,no_fixed,440,0.0012862633340595675,0.0012365772940121185,0.0013359493741070168
Brasil,State,2021-05-20,0.8658168378193482,0.057944249977529824,cases,no_fixed,450,0.001086521609278912,0.001044473392352196,0.001128569826205628
Brasil,State,2021-05-28,0.8605070442797759,0.058553083984176746,cases,no_fixed,458,9.29954151595358e-4,8.939128292824721e-4,9.659954739082439e-4
Brasil,State,2021-06-02,0.8499161488583322,0.0546968569386926,cases,no_fixed,463,8.33506625908198e-4,8.011743747380971e-4,8.658388770782988e-4
Brasil,State,2021-06-05,0.8449384347064509,0.054413938129989486,cases,no_fixed,466,7.761456125366939e-4,7.460224510126991e-4,8.062687740606887e-4
Brasil,State,2021-06-08,0.8419986226522533,0.05410001842280119,cases,no_fixed,469,7.191592002834257e-4,6.912330390577667e-4,7.470853615090849e-4
Brasil,State,2021-06-18,0.8341744127958685,0.05513125890926634,cases,no_fixed,479,5.318487546522865e-4,5.111604016900309e-4,5.525371076145421e-4
Brasil,State,2021-06-26,0.8399243686513637,0.051123093355012604,cases,no_fixed,487,3.848437965057183e-4,3.6985345955563493e-4,3.998341334558017e-4
Brasil,State,2021-07-01,0.8317115349295241,0.04997304367348934,cases,no_fixed,492,2.9420854164663446e-4,2.82739025470325e-4,3.056780578229439e-4
Brasil,State,2021-07-04,0.8318536990975582,0.04989131757159971,cases,no_fixed,495,2.4027626356804e-4,2.3090460343037016e-4,2.496479237057098e-4
Brasil,State,2021-07-07,0.814514569911107,0.0527850426133429,cases,no_fixed,498,1.8667562364316215e-4,1.793909902384187e-4,1.939602570479056e-4
Brasil,State,2021-07-17,0.8058634197158447,0.05265725086717725,cases,no_fixed,508,1.0350927918012509e-5,9.94634813497571e-6,1.0755507701049309e-5
Brasil,State,2021-07-25,0.8345313627041644,0.05028824955091409,cases,no_fixed,516,-1.2818389393842722e-4,-1.231672708154502e-4,-1.3320051706140423e-4
Brasil,State,2021-07-30,0.8423593528496007,0.05737183089669965,cases,no_fixed,521,-2.136624917234986e-4,-2.0529399758514662e-4,-2.2203098586185058e-4
Brasil,State,2021-08-02,0.8338364461598466,0.058705379402695906,cases,no_fixed,524,-2.6454982430851315e-4,-2.5418338957533673e-4,-2.7491625904168957e-4
Brasil,State,2021-08-05,0.8339372833923023,0.058655000820580415,cases,no_fixed,527,-3.151415102556898e-4,-3.0278689535719896e-4,-3.274961251541807e-4
Brasil,State,2021-08-15,0.8815877226513221,0.05917114844545861,cases,no_fixed,537,-4.816882836817804e-4,-4.6277560566086555e-4,-5.006009617026953e-4
Brasil,State,2021-08-23,0.8818911684587423,0.05908604798620861,cases,no_fixed,545,-6.126687006319242e-4,-5.885844148862592e-4,-6.367529863775893e-4
Brasil,State,2021-08-28,0.9082386610245279,0.05591301611672462,cases,no_fixed,550,-6.935415074365014e-4,-6.66257883204221e-4,-7.208251316687819e-4
Brasil,State,2021-08-31,0.9102063553536541,0.056145436378197015,cases,no_fixed,553,-7.417068117941406e-4,-7.125155229317963e-4,-7.708981006564849e-4
Brasil,State,2021-09-03,0.9103295232104031,0.056115653248578534,cases,no_fixed,556,-7.896069185165944e-4,-7.585168105499162e-4,-8.206970264832724e-4
Brasil,State,2021-09-13,0.9185583195953038,0.05581845848923789,cases,no_fixed,566,-9.473952475975711e-4,-9.100385188968267e-4,-9.847519762983155e-4
Brasil,State,2021-09-21,0.9319886224652563,0.05564628291394812,cases,no_fixed,574,-0.0010715964509382947,-0.0010292943991559041,-0.0011138985027206853
Brasil,State,2021-09-26,0.9357362583151005,0.05411917631837629,cases,no_fixed,579,-0.0011483307462217818,-0.0011029678016915468,-0.0011936936907520168
Brasil,State,2021-09-29,0.9163573861719995,0.05413304261183775,cases,no_fixed,582,-0.001194048279526183,-0.0011468596658263208,-0.0012412368932260456
Brasil,State,2021-10-02,0.9164797928329703,0.05411773363207995,cases,no_fixed,585,-0.0012395266026552498,-0.0011905203758658534,-0.0012885328294446462
Brasil,State,2021-10-12,0.9364363838355247,0.058363243108867605,cases,no_fixed,595,-0.0013894247993644915,-0.001334417084509191,-0.0014444325142197918
Brasil,State,2021-10-20,0.9290324035427091,0.055361020408213286,cases,no_fixed,603,-0.001507508767426391,-0.0014477618895773665,-0.0015672556452754152
Brasil,State,2021-10-25,0.9311713147612377,0.054832900024822474,cases,no_fixed,608,-0.0015805043216821635,-0.0015178228148203007,-0.0016431858285440265
Brasil,State,2021-10-28,0.9313016230195371,0.05481550128570825,cases,no_fixed,611,-0.001624008979068392,-0.0015595766303735414,-0.0016884413277632425
Brasil,State,2021-10-31,0.9314408565070328,0.054804594253276585,cases,no_fixed,614,-0.0016672967821033113,-0.0016011209615016018,-0.0017334726027050207
Brasil,State,2021-11-10,0.941747829536487,0.054516676939736095,cases,no_fixed,624,-0.0018100504375010984,-0.0017381154327281909,-0.001881985442274006
Brasil,State,2021-11-18,0.9428686383530769,0.054883242037103576,cases,no_fixed,632,-0.0019225869329244638,-0.0018461014254296051,-0.0019990724404193227
Brasil,State,2021-11-23,0.9429858458246444,0.055318905917960376,cases,no_fixed,637,-0.001992188399585648,-0.001912883917474173,-0.0020714928816971236
Brasil,State,2021-11-26,0.9431137785008308,0.05530482828009644,cases,no_fixed,640,-0.0020336828940451523,-0.001952696148947248,-0.002114669639143056
Brasil,State,2021-11-29,0.9590371600990967,0.05158498476421545,cases,no_fixed,643,-0.0020749799040120642,-0.001992317665542878,-0.0021576421424812503
Brasil,State,2021-12-09,0.9627008629674926,0.05109670835534981,cases,no_fixed,653,-0.002211233947512381,-0.002123034886502974,-0.0022994330085217883
Brasil,State,2021-12-17,0.9664432376260345,0.05383760441094023,cases,no_fixed,661,-0.002318716865504722,-0.002226140644856574,-0.0024112930861528697
Brasil,State,2021-12-22,0.9613281180436211,0.051523173806197774,cases,no_fixed,666,-0.0023852234561591024,-0.002289934616303174,-0.002480512296015031
Brasil,State,2021-12-25,0.9592444451934953,0.05084407601215459,cases,no_fixed,669,-0.002424883933839994,-0.002327975928511777,-0.0025217919391682113
Brasil,State,2021-12-28,0.9618818557416791,0.05072381553654331,cases,no_fixed,672,-0.002464363819322246,-0.0023658428897774995,-0.002562884748866993
Brasil,State,2022-01-07,0.9657298451520814,0.052376586760414616,cases,no_fixed,682,-0.0025946798378458924,-0.0024908269196775032,-0.0026985327560142816
Brasil,State,2022-01-15,0.954494872162169,0.05112685631947354,cases,no_fixed,690,-0.0026975400877425337,-0.0025894698662458056,-0.002805610309239262
Brasil,State,2022-01-20,0.9543249339316049,0.050892228259370405,cases,no_fixed,695,-0.0027612132150355295,-0.0026505285316293665,-0.002871897898441693
Brasil,State,2022-01-23,0.8950697474784212,0.06338385084438776,cases,no_fixed,698,-0.002799193697822999,-0.002686948110345958,-0.0029114392853000406
Brasil,State,2022-01-26,0.850970271174732,0.06672660996275644,cases,no_fixed,701,-0.002837008407843511,-0.002723207689969865,-0.0029508091257171567
Brasil,State,2022-02-05,0.6091133307240503,0.13480269729112898,cases,no_fixed,711,-0.0029618783962631623,-0.0028429350318262964,-0.0030808217607000282
Brasil,State,2022-02-13,0.6095212592135507,0.1344490943475166,cases,no_fixed,719,-0.0030604941622793813,-0.0029374814109863457,-0.003183506913572417
Brasil,State,2022-02-18,0.6241578322801222,0.1931753328326908,cases,no_fixed,724,-0.0031215635419051257,-0.0029960272198020377,-0.0032470998640082138
Brasil,State,2022-02-21,0.9684844966005769,0.20189655937927334,cases,no_fixed,727,-0.003157999479270368,-0.0030309562251180553,-0.0032850427334226813
Brasil,State,2022-02-24,0.9685080061346606,0.20181574410694492,cases,no_fixed,730,-0.0031942827158156772,-0.0030657378874122732,-0.0033228275442190817
Brasil,State,2022-03-06,1.0964753314323965,0.19341704639808105,cases,no_fixed,740,-0.0033141401058177644,-0.0031806282101235804,-0.0034476520015119484
Brasil,State,2022-03-14,1.121227042738375,0.1788536573294537,cases,no_fixed,748,-0.003408845101558755,-0.0032714011122702345,-0.003546289090847276
Brasil,State,2022-03-19,1.1090894865346914,0.17833673471262024,cases,no_fixed,753,-0.0034675136715316413,-0.003327630530699514,-0.0036073968123637684
Brasil,State,2022-03-22,1.1036017857619904,0.17510839248219143,cases,no_fixed,756,-0.003502524807601659,-0.003361184883825739,-0.0036438647313775797
Brasil,State,2022-03-25,1.103673287203719,0.17507225311979127,cases,no_fixed,759,-0.0035373948313101033,-0.003394603110787487,-0.003680186551832719
Brasil,State,2022-04-04,1.4020894396171126,0.09133554579295354,cases,no_fixed,769,-0.003652623420196066,-0.0035050279271958687,-0.003800218913196263
Brasil,State,2022-04-12,1.406677952085714,0.09196188239688824,cases,no_fixed,777,-0.003743713589732245,-0.0035923138010991325,-0.003895113378365357
Brasil,State,2022-04-17,1.4086759031703466,0.09178615157525373,cases,no_fixed,782,-0.0038001615116402543,-0.003646401200348745,-0.0039539218229317635
Brasil,State,2022-04-20,1.4101054808934803,0.09194521561674276,cases,no_fixed,785,-0.0038338542199632397,-0.0036786838524124556,-0.003989024587514024
Brasil,State,2022-04-23,1.412857702654157,0.09159220873671468,cases,no_fixed,788,-0.0038674161368918436,-0.003710840365819276,-0.004023991907964411
Brasil,State,2022-05-03,1.4144765368928989,0.09161856867592655,cases,no_fixed,798,-0.0039783573783652715,-0.003817130116902797,-0.004139584639827746
Brasil,State,2022-05-11,1.4168337055129123,0.09155157657916632,cases,no_fixed,806,-0.004066096381808604,-0.003901184099419537,-0.0042310086641976705
Brasil,State,2022-05-16,1.4169910825581438,0.09150412667697738,cases,no_fixed,811,-0.004120484322141238,-0.0039532849436343465,-0.004287683700648129
Brasil,State,2022-05-19,1.4170848917083476,0.09147576919564537,cases,no_fixed,814,-0.004152953522442826,-0.003984387737803514,-0.004321519307082138
Brasil,State,2022-05-22,1.42102453234499,0.09136773030852374,cases,no_fixed,817,-0.004185301162923705,-0.004015373324470756,-0.004355229001376654
Brasil,State,2022-06-01,1.4182570498123173,0.08394666365833509,cases,no_fixed,827,-0.004292260167542417,-0.004117823208296909,-0.004466697126787924
Brasil,State,2022-06-09,1.4568150998624707,0.09787800169296529,cases,no_fixed,835,-0.004376883906316131,-0.004198873519968541,-0.004554894292663722
Brasil,State,2022-06-14,1.456926936464086,0.09782394004514232,cases,no_fixed,840,-0.004429355747838204,-0.004249126999766719,-0.004609584495909688
Brasil,State,2022-06-17,1.4578555957231265,0.09769332320611315,cases,no_fixed,843,-0.004460686491429833,-0.004279132211092811,-0.004642240771766854
Brasil,State,2022-06-20,1.4583685287298493,0.09609969862300494,cases,no_fixed,846,-0.004491903965284205,-0.004309028233352346,-0.004674779697216065
Brasil,State,2022-06-30,1.4596997759915598,0.09586202003973636,cases,no_fixed,856,-0.00459515447512604,-0.0044079030363924415,-0.004782405913859638
Brasil,State,2022-07-08,1.4545423433431655,0.09536222722515249,cases,no_fixed,864,-0.0046768748517481695,-0.004486154632616821,-0.004867595070879518
Brasil,State,2022-07-13,1.453166642910839,0.09520164773376491,cases,no_fixed,869,-0.004727559949673943,-0.004534685855972787,-0.004920434043375098
Brasil,State,2022-07-16,1.4518768099263581,0.09388119645167331,cases,no_fixed,872,-0.0047578287399215324,-0.004563667473605271,-0.004951990006237794
Brasil,State,2022-07-19,1.451932871091534,0.09308764480615787,cases,no_fixed,875,-0.004787991732671859,-0.004592547127936002,-0.004983436337407715
Brasil,State,2022-08-06,1.4769139995911427,0.08762656196247227,cases,no_fixed,893,-0.0049667883362047305,-0.004763722880744643,-0.005169853791664818
Brasil,State,2022-08-11,1.4715800121847724,0.0865547845917666,cases,no_fixed,898,-0.005015803407858899,-0.004810644707544713,-0.005220962108173084
Brasil,State,2022-08-14,1.4716725952025431,0.08652827682743414,cases,no_fixed,901,-0.005045079307097411,-0.004838669509332958,-0.005251489104861864
Brasil,State,2022-08-17,1.4688006067746935,0.08664842527781193,cases,no_fixed,904,-0.005074256167245328,-0.004866598881874883,-0.005281913452615774
Brasil,State,2022-09-04,1.4699532579191088,0.08598419021651178,cases,no_fixed,922,-0.005247274125160628,-0.005032206500160128,-0.005462341750161128
Brasil,State,2022-09-09,1.4739574931420614,0.08483368656295905,cases,no_fixed,927,-0.005294724842290599,-0.005077621087738244,-0.005511828596842955
Brasil,State,2022-09-12,1.4763531410494617,0.08467264910215085,cases,no_fixed,930,-0.005323070405312491,-0.005104749546270137,-0.005541391264354844
Brasil,State,2022-09-15,1.4764452606475096,0.08464719588496553,cases,no_fixed,933,-0.005351323061815183,-0.005131788503301791,-0.005570857620328575
Brasil,State,2022-10-03,1.481562435133858,0.0845184811717882,cases,no_fixed,951,-0.005518921261206289,-0.005292174894605375,-0.0057456676278072015
Brasil,State,2022-10-08,1.4418425544313156,0.0838754831140494,cases,no_fixed,956,-0.0055649035993551865,-0.0053361750071956714,-0.005793632191514701
Brasil,State,2022-10-11,1.4419392209268795,0.08385130390343237,cases,no_fixed,959,-0.005592375665071758,-0.00536246205801579,-0.005822289272127727
Brasil,State,2022-10-14,1.4441780115385172,0.08366399700398278,cases,no_fixed,962,-0.005619760405859875,-0.005388665001401821,-0.0058508558103179285
Brasil,State,2022-11-01,1.4447960037448015,0.08246954091142548,cases,no_fixed,980,-0.00578226539288712,-0.005544145747181214,-0.006020385038593027
Brasil,State,2022-11-06,1.4408478014629282,0.08341845906507904,cases,no_fixed,985,-0.005826866780967388,-0.005586815871250723,-0.006066917690684053
Brasil,State,2022-11-09,1.44093418260264,0.08339415055335661,cases,no_fixed,988,-0.00585351714732657,-0.005612311567656749,-0.0060947227269963905
Brasil,State,2022-11-12,1.4428112803511035,0.08335575643022088,cases,no_fixed,991,-0.005880085283364422,-0.0056377280790969155,-0.006122442487631928
Brasil,State,2022-11-30,1.4468735336404097,0.08346121864426505,cases,no_fixed,1009,-0.006037795030984949,-0.005788591089787946,-0.006286998972181952
Brasil,State,2022-12-05,1.4469378291891173,0.08341335616101789,cases,no_fixed,1014,-0.0060810953355153186,-0.005830008388765315,-0.006332182282265321
Brasil,State,2022-12-08,1.4469517061072295,0.08338203373419456,cases,no_fixed,1017,-0.006106971337733691,-0.00585475846268885,-0.006359184212778531
Brasil,State,2022-06-19,1.2112802390124695,0.1035672462902128,deaths,no_fixed,60,0.019315422663577664,0.018691989131110434,0.019938856196044897
Brasil,State,2022-06-20,1.2115885550114953,0.10341113684269043,deaths,no_fixed,61,0.019163216112074277,0.01854368547562623,0.019782746748522328
Brasil,State,2022-06-30,1.214780806489267,0.10020299541184746,deaths,no_fixed,71,0.017767427376585765,0.017184422907511675,0.018350431845659855
Brasil,State,2022-07-18,1.226473813048169,0.09846440168642513,deaths,no_fixed,89,0.01569680471463586,0.01517043685215129,0.01622317257712043
Brasil,State,2022-07-19,1.2258948040646491,0.09677094913667633,deaths,no_fixed,90,0.01559462982889448,0.015071132764846135,0.016118126892942824
Brasil,State,2022-08-16,1.2640976930538748,0.09465758695803717,deaths,no_fixed,118,0.01312378314898821,0.012671897280386445,0.013575669017589977
Brasil,State,2022-08-17,1.2642535591101256,0.09457850744885377,deaths,no_fixed,119,0.013046996601920435,0.012597403695434209,0.013496589508406664
Brasil,State,2022-09-14,1.2650222955038504,0.09077688808922839,deaths,no_fixed,147,0.011128004802761327,0.010737043117101469,0.011518966488421186
Brasil,State,2022-09-15,1.2651471159967862,0.09071351796262986,deaths,no_fixed,148,0.011066554436424236,0.010677512511026006,0.011455596361822466
Brasil,State,2022-10-13,1.300428794990965,0.0872240637514492,deaths,no_fixed,176,0.009498542631145801,0.009159376968569204,0.009837708293722398
Brasil,State,2022-10-14,1.3005328330919639,0.0871712160882954,deaths,no_fixed,177,0.009447352193300729,0.009109843756032967,0.009784860630568493
Brasil,State,2022-11-11,1.3076026232299078,0.08536072430712824,deaths,no_fixed,205,0.008122249914283897,0.007828278322661857,0.008416221505905937
Brasil,State,2022-11-12,1.3076917809114474,0.08531541462348755,deaths,no_fixed,206,0.008078401916385092,0.007785892010504935,0.008370911822265249
Brasil,State,2022-12-10,1.303906399982536,0.08543763194664414,deaths,no_fixed,234,0.00693137415700984,0.006677580722413939,0.00718516759160574
Colombia,Municipalities,2020-05-08,0.5574710553103576,0.3183871764744509,cases,no_fixed,60,0.019315422663577664,0.018691989131110434,0.019938856196044897
Colombia,Municipalities,2020-05-16,0.8508985805899195,0.22297807806441095,cases,no_fixed,68,0.018163993991999416,0.017570476852981867,0.018757511131016966
Colombia,Municipalities,2020-05-21,1.0591006123798705,0.20611365894174324,cases,no_fixed,73,0.017512413129625926,0.016936225580147596,0.018088600679104255
Colombia,Municipalities,2020-05-24,0.9801855636861901,0.16980625983910086,cases,no_fixed,76,0.017142924880598986,0.01657669311945311,0.017709156641744866
Colombia,Municipalities,2020-05-27,1.1251114723426563,0.13569272445446048,cases,no_fixed,79,0.016787991729583562,0.01623141146684863,0.01734457199231849
Colombia,Municipalities,2020-06-06,1.1609181882693227,0.10244813302850163,cases,no_fixed,89,0.01569680471463586,0.01517043685215129,0.01622317257712043
Colombia,Municipalities,2020-06-14,0.9199012079343903,0.1448173230911885,cases,no_fixed,97,0.014910213055231214,0.014406130950261926,0.0154142951602005
Colombia,Municipalities,2020-06-19,0.8131956325841768,0.213145754675874,cases,no_fixed,102,0.01445145091721911,0.013960562992014229,0.014942338842423995
Colombia,Municipalities,2020-06-22,0.8150669543805504,0.2103928515991033,cases,no_fixed,105,0.014187054631046303,0.013703836706588307,0.014670272555504297
Colombia,Municipalities,2020-06-25,0.748068342937878,0.21813590625287801,cases,no_fixed,108,0.013930237322594907,0.0134545156876038,0.014405958957586016
Colombia,Municipalities,2020-07-05,0.923223353977283,0.18546929377179897,cases,no_fixed,118,0.01312378314898821,0.012671897280386445,0.013575669017589977
Colombia,Municipalities,2020-07-13,0.9766637604077445,0.13018980655187748,cases,no_fixed,126,0.012527205922288176,0.012093242065767878,0.012961169778808476
Colombia,Municipalities,2020-07-18,1.1195051389020028,0.16136103035181612,cases,no_fixed,131,0.012173615888160794,0.011750390738905457,0.01259684103741613
Colombia,Municipalities,2020-07-21,1.115785473073546,0.15942068030723477,cases,no_fixed,134,0.011967995958849342,0.011551055462179912,0.012384936455518771
Colombia,Municipalities,2020-07-24,1.1102481452278763,0.15673139834831454,cases,no_fixed,137,0.011767008704499204,0.011356239624429849,0.012177777784568558
