region,subregion,date,tfs_coefficient_value,tfs_exponent_value,tfs_coefficient_sd,tfs_exponent_sd,tfs_coefficient_r2,tfs_exponent_r2,information,window_flag,length
Brasil,State,2020-07-13,0.349093937558649,2.01770853202182,0.0482793584778423,0.00427012274950426,0.999601543622024,0.999601543622024,cases,fixed,90
Brasil,State,2020-07-14,0.360781181872081,2.01654694993051,0.0503677268012146,0.00443690887645974,0.999569327371677,0.999569327371677,cases,fixed,90
Brasil,State,2020-07-15,0.374832580825676,2.01518677005339,0.0525463973100791,0.00461051667034389,0.999534353526176,0.999534353526176,cases,fixed,90
Brasil,State,2020-07-16,0.391780525591978,2.01358549811779,0.0547901885603468,0.00478868074283533,0.99949688985805,0.99949688985805,cases,fixed,90
Brasil,State,2020-07-17,0.410449996682807,2.01184290457218,0.057086713573531,0.00497029834264711,0.999457086122415,0.999457086122415,cases,fixed,90
Brasil,State,2020-07-18,0.431008931342097,2.0099456442793,0.0594350053338313,0.00515526775986151,0.999414846735874,0.999414846735874,cases,fixed,90
Brasil,State,2020-07-19,0.45474037042014,2.00778813603051,0.0618106933018624,0.00534145856112575,0.999370493108558,0.999370493108558,cases,fixed,90
Brasil,State,2020-07-20,0.483002472713871,2.00525977387773,0.0641520697419845,0.00552355429942928,0.999325172448218,0.999325172448218,cases,fixed,90
Brasil,State,2020-07-21,0.515818972314229,2.00236190991698,0.0663929334189666,0.00569593580675431,0.999280348267752,0.999280348267752,cases,fixed,90
Brasil,State,2020-07-22,0.553282600398587,1.99909081931195,0.0684478416261536,0.00585141474866455,0.999238068913997,0.999238068913997,cases,fixed,90
Brasil,State,2020-07-23,0.594581833910865,1.99551629943134,0.0703008420884845,0.00598882867471833,0.999199031880054,0.999199031880054,cases,fixed,90
Brasil,State,2020-07-24,0.639214273759101,1.99168204411522,0.0719379429272434,0.00610719185787651,0.999163877630642,0.999163877630642,cases,fixed,90
Brasil,State,2020-07-25,0.685774887771578,1.98770435634046,0.073442131401629,0.00621374081910731,0.999131009288111,0.999131009288111,cases,fixed,90
Brasil,State,2020-07-26,0.73480826413038,1.98353912961758,0.0747742168723222,0.00630529776507951,0.999101476863312,0.999101476863312,cases,fixed,90
Brasil,State,2020-07-27,0.786565221487671,1.97916673046617,0.0759050122775677,0.00637956596876282,0.999076140145854,0.999076140145854,cases,fixed,90
Brasil,State,2020-07-28,0.839779410654731,1.97469116821906,0.076922933568504,0.00644413514423945,0.999053088294706,0.999053088294706,cases,fixed,90
Brasil,State,2020-07-29,0.893686585693126,1.97017500445665,0.0778815891146086,0.0065035844045919,0.999031131178413,0.999031131178413,cases,fixed,90
Brasil,State,2020-07-30,0.947126803146509,1.96571204398809,0.0788755840921292,0.0065658483080802,0.999008024659771,0.999008024659771,cases,fixed,90
Brasil,State,2020-07-31,1.00064338580818,1.9612585034722,0.079846027288182,0.00662601409259496,0.998985191518122,0.998985191518122,cases,fixed,90
Brasil,State,2020-08-01,1.05525265706136,1.95673278058759,0.0806987533787656,0.00667630886400598,0.998964976839888,0.998964976839888,cases,fixed,90
Brasil,State,2020-08-02,1.11220435486507,1.95203485664084,0.0813198352512352,0.00670742214792784,0.998950288324847,0.998950288324847,cases,fixed,90
Brasil,State,2020-08-03,1.17134965200669,1.9471767879492,0.0817222554007347,0.00672059772180284,0.998940905196462,0.998940905196462,cases,fixed,90
Brasil,State,2020-08-04,1.23242407671822,1.94218076466039,0.0819006309015351,0.00671555276241836,0.998937051159852,0.998937051159852,cases,fixed,90
Brasil,State,2020-08-05,1.29388917576691,1.93716964054992,0.0819972826716187,0.00670408815523949,0.998935191659097,0.998935191659097,cases,fixed,90
Brasil,State,2020-08-06,1.35508973348816,1.93219534954168,0.0820726063147327,0.00669118297455848,0.998933820149118,0.998933820149118,cases,fixed,90
Brasil,State,2020-08-07,1.41543087132943,1.92730450945509,0.0821875145197506,0.00668180134760382,0.998931407506474,0.998931407506474,cases,fixed,90
Brasil,State,2020-08-08,1.47476636990292,1.92250798075664,0.0823580824411378,0.00667721502757604,0.998927546631318,0.998927546631318,cases,fixed,90
Brasil,State,2020-08-09,1.53475718758159,1.91767417970343,0.0824240466669826,0.00666441638843255,0.998926262691023,0.998926262691023,cases,fixed,90
Brasil,State,2020-08-10,1.59682084710209,1.91269176279125,0.0822303149260279,0.00663095534645961,0.998931467017378,0.998931467017378,cases,fixed,90
Brasil,State,2020-08-11,1.66103364123399,1.90755559912705,0.0817322792173894,0.00657340322336991,0.998944258973801,0.998944258973801,cases,fixed,90
Brasil,State,2020-08-12,1.7269253613681,1.90230326567652,0.080944474298149,0.00649311029867869,0.99896417598768,0.99896417598768,cases,fixed,90
Brasil,State,2020-08-13,1.79348249936662,1.8970144279441301,0.0799542255506931,0.00639723511981927,0.998988900193996,0.998988900193996,cases,fixed,90
Brasil,State,2020-08-14,1.85965543225429,1.89177067964124,0.0788800795322022,0.00629535218807713,0.999015387677258,0.999015387677258,cases,fixed,90
Brasil,State,2020-08-15,1.92520150847697,1.88659022229732,0.0777562661842026,0.00619022220039556,0.999042736738097,0.999042736738097,cases,fixed,90
Brasil,State,2020-08-16,1.99184663683751,1.88133865647379,0.076359610963161,0.00606412768361859,0.999076171569597,0.999076171569597,cases,fixed,90
Brasil,State,2020-08-17,2.05937094015559,1.87603275544204,0.0747060550999956,0.00591847418560056,0.999114998174076,0.999114998174076,cases,fixed,90
Brasil,State,2020-08-18,2.12694401929632,1.87073672117934,0.0728831640180158,0.00576031220083754,0.999156878059614,0.999156878059614,cases,fixed,90
Brasil,State,2020-08-19,2.19336551218053,1.86554273253706,0.0710514658127624,0.00560237694224418,0.999197997337023,0.999197997337023,cases,fixed,90
Brasil,State,2020-08-20,2.25828903648879,1.86047672100099,0.0692642581368229,0.005448845008557,0.99923718535438,0.99923718535438,cases,fixed,90
Brasil,State,2020-08-21,2.32080871880419,1.8556071035018,0.067673648699849,0.00531161286498212,0.999271290900938,0.999271290900938,cases,fixed,90
Brasil,State,2020-08-22,2.38130097504886,1.85090412221312,0.0662343672486284,0.00518700899215443,0.999301522031665,0.999301522031665,cases,fixed,90
Brasil,State,2020-08-23,2.44075499713973,1.84629105988595,0.0648301984038901,0.00506585253088046,0.999330417852077,0.999330417852077,cases,fixed,90
Brasil,State,2020-08-24,2.5003746477399,1.841675422171,0.0632993866496458,0.00493549315003196,0.999361225715482,0.999361225715482,cases,fixed,90
Brasil,State,2020-08-25,2.56057082053667,1.83702598578426,0.0615561672393071,0.00478930376247342,0.999395437039741,0.999395437039741,cases,fixed,90
Brasil,State,2020-08-26,2.62114848156776,1.83235771651594,0.0595958779910577,0.00462701057966607,0.999432815865649,0.999432815865649,cases,fixed,90
Brasil,State,2020-08-27,2.68077389792516,1.82777163455167,0.0576146392310919,0.00446389940944952,0.999469427845368,0.999469427845368,cases,fixed,90
Brasil,State,2020-08-28,2.73862754438757,1.82332929274708,0.0557486753013303,0.00431049547141406,0.99950283767994,0.99950283767994,cases,fixed,90
Brasil,State,2020-08-29,2.79332741400294,1.81913423040735,0.0542446693272502,0.00418576402380447,0.999529016814232,0.999529016814232,cases,fixed,90
Brasil,State,2020-08-30,2.84661861508829,1.81505342563433,0.0528707458595922,0.00407166000319452,0.999552328210632,0.999552328210632,cases,fixed,90
Brasil,State,2020-08-31,2.89962276999537,1.81100210720268,0.0514464479491885,0.0039542367873056,0.999575875651317,0.999575875651317,cases,fixed,90
Brasil,State,2020-09-01,2.95130792895794,1.80705763907727,0.0501348445340957,0.00384601523376003,0.999597011228853,0.999597011228853,cases,fixed,90
Brasil,State,2020-09-02,3.00153572916374,1.80322997941299,0.0489634193843915,0.00374903723909307,0.999615443431222,0.999615443431222,cases,fixed,90
Brasil,State,2020-09-03,3.04957559726923,1.79957336469028,0.0480542189608539,0.00367255919993702,0.999629466436426,0.999629466436426,cases,fixed,90
Brasil,State,2020-09-04,3.09488304777964,1.79612772595013,0.0475012526615065,0.00362363218543085,0.999637885015346,0.999637885015346,cases,fixed,90
Brasil,State,2020-09-05,3.13797998628781,1.79285313697557,0.0472406644699759,0.00359723641127157,0.999641835151659,0.999641835151659,cases,fixed,90
Brasil,State,2020-09-06,3.17999591147786,1.78966439682983,0.0471471360067542,0.00358371927691693,0.999643253423074,0.999643253423074,cases,fixed,90
Brasil,State,2020-09-07,3.22199958341527,1.78648125898935,0.0471109506627641,0.00357468316607579,0.999643783971379,0.999643783971379,cases,fixed,90
Brasil,State,2020-09-08,3.26364713533336,1.78332898139485,0.0471949575270155,0.00357486429284541,0.999642487773856,0.999642487773856,cases,fixed,90
Brasil,State,2020-09-09,3.30445289641601,1.78024345297897,0.0474620154272571,0.00358896785797887,0.999638412602012,0.999638412602012,cases,fixed,90
Brasil,State,2020-09-10,3.34445269053959,1.77722180334545,0.0479042336095182,0.00361632669553399,0.99963163187261,0.99963163187261,cases,fixed,90
Brasil,State,2020-09-11,3.38407561831676,1.77423210220364,0.0484671383033684,0.00365276832687035,0.999622906022104,0.999622906022104,cases,fixed,90
Brasil,State,2020-09-12,3.42398919548648,1.77122484866365,0.0490801689471451,0.00369293843019996,0.999613260299452,0.999613260299452,cases,fixed,90
Brasil,State,2020-09-13,3.46516943401575,1.76812784880791,0.0496497084110959,0.00372978577255828,0.999604124620231,0.999604124620231,cases,fixed,90
Brasil,State,2020-09-14,3.50795088766626,1.76491658703238,0.0501402019977178,0.00376066023994352,0.99959608091029994,0.99959608091029994,cases,fixed,90
Brasil,State,2020-09-15,3.55179711387762,1.76163089325402,0.0506046616894298,0.00378956175266252,0.999588320424507,0.999588320424507,cases,fixed,90
Brasil,State,2020-09-16,3.59664662775554,1.7582755447976,0.0510412213789654,0.0038163606101401,0.999580885305992,0.999580885305992,cases,fixed,90
Brasil,State,2020-09-17,3.64282173417147,1.75482712325509,0.0514001887855845,0.00383735638690268,0.99957459674278,0.99957459674278,cases,fixed,90
Brasil,State,2020-09-18,3.68870582297306,1.7514044154627,0.0518730024897343,0.00386684927978877,0.99956634611536,0.99956634611536,cases,fixed,90
Brasil,State,2020-09-19,3.73458026726329,1.74798667336134,0.0524289182650553,0.00390251280347165,0.9995565855619,0.9995565855619,cases,fixed,90
Brasil,State,2020-09-20,3.7814894711521,1.7444973380882,0.0529552968449974,0.00393594681348642,0.999547153397829,0.999547153397829,cases,fixed,90
Brasil,State,2020-09-21,3.82981885838141,1.74090832088082,0.0534102219434126,0.0039640502962447,0.999538771471745,0.999538771471745,cases,fixed,90
Brasil,State,2020-09-22,3.87917392585769,1.73724869826677,0.0538310700351529,0.00398961744283745,0.999530835955464,0.999530835955464,cases,fixed,90
Brasil,State,2020-09-23,3.92913579614365,1.73354916996138,0.0542650215017167,0.00401615190094966,0.999522547101366,0.999522547101366,cases,fixed,90
Brasil,State,2020-09-24,3.97932046552972,1.72983776198165,0.0547583097909713,0.00404706765470155,0.999513090021288,0.999513090021288,cases,fixed,90
Brasil,State,2020-09-25,4.02921294912466,1.72615190338539,0.0553742310959122,0.00408701976792008,0.999501312102209,0.999501312102209,cases,fixed,90
Brasil,State,2020-09-26,4.07879666401189,1.72249263347577,0.0561196481871667,0.00413647837359401,0.999487004060182,0.999487004060182,cases,fixed,90
Brasil,State,2020-09-27,4.1283035173647,1.71884288637969,0.0569802763309157,0.00419435504790707,0.999470314694877,0.999470314694877,cases,fixed,90
Brasil,State,2020-09-28,4.17851020957,1.7151462580882,0.0578745455225618,0.0042546204460118,0.999452641896297,0.999452641896297,cases,fixed,90
Brasil,State,2020-09-29,4.22924251608929,1.71141548619712,0.058816330201995,0.00431828602332722,0.999433687842676,0.999433687842676,cases,fixed,90
Brasil,State,2020-09-30,4.28002309728903,1.70768515839152,0.059854332124887,0.00438891260183658,0.999412465969681,0.999412465969681,cases,fixed,90
Brasil,State,2020-10-01,4.33052364634752,1.70397899551762,0.0610165805537072,0.00446852918409831,0.99938831898835,0.99938831898835,cases,fixed,90
Brasil,State,2020-10-02,4.38052051946394,1.70031305717524,0.0623199759876546,0.00455834120698988,0.999360753766422,0.999360753766422,cases,fixed,90
Brasil,State,2020-10-03,4.43025717099573,1.69666962381342,0.0637402188689278,0.00465653844695935,0.999330067914274,0.999330067914274,cases,fixed,90
Brasil,State,2020-10-04,4.4803540393247,1.69300381880952,0.0652282443031673,0.00475951267759565,0.999297099691291,0.999297099691291,cases,fixed,90
Brasil,State,2020-10-05,4.53137074445471,1.68927544402833,0.0667276165289364,0.00486313604186923,0.99926294196025,0.99926294196025,cases,fixed,90
Brasil,State,2020-10-06,4.58295028420851,1.6855102976806,0.0682657684661799,0.00496940723477167,0.999226962599048,0.999226962599048,cases,fixed,90
Brasil,State,2020-10-07,4.63482245306587,1.68172785415692,0.0698624169849308,0.00507975451308911,0.999188643889899,0.999188643889899,cases,fixed,90
Brasil,State,2020-10-08,4.68684000968658,1.67793867655854,0.0715285513985678,0.00519496574728836,0.999147620742575,0.999147620742575,cases,fixed,90
Brasil,State,2020-10-09,4.73881845546347,1.67415596652392,0.0732770602423581,0.00531596337123147,0.999103453959777,0.999103453959777,cases,fixed,90
Brasil,State,2020-10-10,4.79094499359264,1.67036627000909,0.0750908445891442,0.00544149232448115,0.999056389799402,0.999056389799402,cases,fixed,90
Brasil,State,2020-10-11,4.84383144771058,1.66652575950202,0.0769258502974814,0.00556835156538017,0.999007368778931,0.999007368778931,cases,fixed,90
Brasil,State,2020-10-12,4.89810105476171,1.66258991962384,0.0787382353186047,0.00569336949011346,0.998957429478413,0.998957429478413,cases,fixed,90
Brasil,State,2020-10-13,4.95366135946261,1.658565460944,0.080538975390932993,0.00581734896842115,0.998906296110462,0.998906296110462,cases,fixed,90
Brasil,State,2020-10-14,5.0104637179978,1.65445605169766,0.0823247433550184,0.00594005691739758,0.998854057604008,0.998854057604008,cases,fixed,90
Brasil,State,2020-10-15,5.0683535494843,1.65027290409764,0.0840997673832003,0.00606180583692253,0.998800607553138,0.998800607553138,cases,fixed,90
Brasil,State,2020-10-16,5.12748602747223,1.64600514598612,0.0858429895409817,0.0061810854393052,0.998746534433103,0.998746534433103,cases,fixed,90
Brasil,State,2020-10-17,5.18831578430616,1.64162060108903,0.0875110518338572,0.00629478684789855,0.998693111514964,0.998693111514964,cases,fixed,90
Brasil,State,2020-10-18,5.25138098509894,1.63708120041624,0.089054321038672,0.00639936245443125,0.998641896825416,0.998641896825416,cases,fixed,90
Brasil,State,2020-10-19,5.31719778423895,1.63235057845826,0.0904136765280794,0.00649059716277112,0.998594852981727,0.998594852981727,cases,fixed,90
Brasil,State,2020-10-20,5.38555765785384,1.62744389344445,0.0915886554712827,0.00656850002130391,0.998552291313166,0.998552291313166,cases,fixed,90
Brasil,State,2020-10-21,5.45568978884312,1.62241609862426,0.0926385896338791,0.00663736445908279,0.998512659448239,0.998512659448239,cases,fixed,90
Brasil,State,2020-10-22,5.52709923994119,1.61730245124647,0.0936028074136132,0.00670003412630913,0.998474898676587,0.998474898676587,cases,fixed,90
Brasil,State,2020-10-23,5.5993052732605,1.61213713231363,0.0945192817924701,0.00675924422602307,0.998437919581241,0.998437919581241,cases,fixed,90
Brasil,State,2020-10-24,5.67212578091748,1.60693309037609,0.0954005546799169,0.00681590185653073,0.998401376302984,0.998401376302984,cases,fixed,90
Brasil,State,2020-10-25,5.74614049320067,1.60164936588388,0.0961870510194222,0.00686576154888676,0.998367238062876,0.998367238062876,cases,fixed,90
Brasil,State,2020-10-26,5.82173913700844,1.5962585577684,0.0968291297353225,0.00690530182521254,0.998337253131303,0.998337253131303,cases,fixed,90
Brasil,State,2020-10-27,5.89854802847629,1.59078722804512,0.097349738227368,0.00693618673719025,0.998310830807554,0.998310830807554,cases,fixed,90
Brasil,State,2020-10-28,5.97616409879892,1.58526392443598,0.0977797846273895,0.00696064053605087,0.998287065681956,0.998287065681956,cases,fixed,90
Brasil,State,2020-10-29,6.05411941660069,1.57972167253021,0.0981623334606783,0.00698174386921455,0.998264589005944,0.998264589005944,cases,fixed,90
Brasil,State,2020-10-30,6.13209834399932,1.57418268319531,0.0985277055695646,0.00700166042440758,0.998242408880373,0.998242408880373,cases,fixed,90
Brasil,State,2020-10-31,6.21014102377842,1.56864403713824,0.0988755698723012,0.00702036943585192,0.998220542428749,0.998220542428749,cases,fixed,90
Brasil,State,2020-11-01,6.28875504275074,1.56306997544936,0.099153042575889,0.00703412112043967,0.99820083589347,0.99820083589347,cases,fixed,90
Brasil,State,2020-11-02,6.36854425975574,1.55741806563413,0.0992923148446139,0.00703812009442359,0.998185720099302,0.998185720099302,cases,fixed,90
Brasil,State,2020-11-03,6.44915320119518,1.55171331062242,0.0993287185364856,0.00703489309256757,0.998174052377246,0.998174052377246,cases,fixed,90
Brasil,State,2020-11-04,6.5301843598186,1.54598364556787,0.0992990348196057,0.00702706052289124,0.998164604048843,0.998164604048843,cases,fixed,90
Brasil,State,2020-11-05,6.6113151146072,1.54025169352441,0.0992337487585733,0.00701678858494931,0.998156335186634,0.998156335186634,cases,fixed,90
Brasil,State,2020-11-06,6.69233794710036,1.53453194599514,0.0991544966663298,0.00700561098002171,0.998148493125911,0.998148493125911,cases,fixed,90
Brasil,State,2020-11-07,6.77314077830514,1.52883217182005,0.0990744831819479,0.00699446106961033,0.998140609446944,0.998140609446944,cases,fixed,90
Brasil,State,2020-11-08,6.85420876905144,1.5231183362487,0.0989398883792653,0.0069795402614013,0.998134627929163,0.998134627929163,cases,fixed,90
Brasil,State,2020-11-09,6.9359060505797,1.51736495774856,0.0987048006053239,0.00695761926406485,0.998132247560583,0.998132247560583,cases,fixed,90
Brasil,State,2020-11-10,7.01791225666889,1.5115945710291,0.0983775158767142,0.00692929720455264,0.99813324956675,0.99813324956675,cases,fixed,90
Brasil,State,2020-11-11,7.09986411078451,1.50583254480085,0.0979915206410683,0.00689694440636124,0.998136454432988,0.998136454432988,cases,fixed,90
Brasil,State,2020-11-12,7.181228841667,1.50011604638209,0.0975984040379299,0.006864197171459,0.998140007227918,0.998140007227918,cases,fixed,90
Brasil,State,2020-11-13,7.26172426095636,1.4944647222136,0.0972170364364548,0.00683238103468425,0.998143240313717,0.998143240313717,cases,fixed,90
Brasil,State,2020-11-14,7.34139886082146,1.4888750832396,0.096836778861834,0.00680074497023719,0.998146550442643,0.998146550442643,cases,fixed,90
Brasil,State,2020-11-15,7.42064895214084,1.48331938160755,0.0964134788652288,0.00676618789881491,0.998151560408568,0.998151560408568,cases,fixed,90
Brasil,State,2020-11-16,7.49982414031642,1.47777319116092,0.0959039387827596,0.0067256845517407,0.998159874112859,0.998159874112859,cases,fixed,90
Brasil,State,2020-11-17,7.57864965703349,1.47225563765049,0.0953241844298433,0.00668036905716545,0.998170933963673,0.998170933963673,cases,fixed,90
Brasil,State,2020-11-18,7.65686050306999,1.46678512113452,0.0946919491853517,0.00663149173761556,0.998184107513847,0.998184107513847,cases,fixed,90
Brasil,State,2020-11-19,7.7342982696569,1.46137260908172,0.0940117854861575,0.00657937667611371,0.998199244212597,0.998199244212597,cases,fixed,90
Brasil,State,2020-11-20,7.81101254294499,1.45601462802877,0.0932595455243961,0.00652233941104513,0.998217250222702,0.998217250222702,cases,fixed,90
Brasil,State,2020-11-21,7.88678437545394,1.45072628872289,0.0924534188438944,0.00646165934200078,0.998237451724743,0.998237451724743,cases,fixed,90
Brasil,State,2020-11-22,7.96194582980681,1.44548442360568,0.0915521125903236,0.00639445720298671,0.998261339463975,0.998261339463975,cases,fixed,90
Brasil,State,2020-11-23,8.03678961191947,1.44026864202764,0.090515201831031,0.00631792176567339,0.998290345495608,0.998290345495608,cases,fixed,90
Brasil,State,2020-11-24,8.11106710228286,1.43509614979063,0.089355959176209,0.006232994971641,0.998323926571729,0.998323926571729,cases,fixed,90
Brasil,State,2020-11-25,8.18444867101616,1.42998977180097,0.0880915626306084,0.00614088823288958,0.998361394871727,0.998361394871727,cases,fixed,90
Brasil,State,2020-11-26,8.25672851913917,1.42496370495859,0.086728733368595,0.00604208101052168,0.998402425512155,0.998402425512155,cases,fixed,90
Brasil,State,2020-11-27,8.32768842921403,1.42003293949854,0.08528491659812,0.00593779806974554,0.998446294412747,0.998446294412747,cases,fixed,90
Brasil,State,2020-11-28,8.39716357567097,1.4152088370005,0.0837549168583783,0.00582768533434856,0.998493093880562,0.998493093880562,cases,fixed,90
Brasil,State,2020-11-29,8.46554984009794,1.41046387647667,0.0820843160216265,0.00570796633666364,0.99854455323793,0.99854455323793,cases,fixed,90
Brasil,State,2020-11-30,8.53253952497117,1.40581915191994,0.0803119921767082,0.00558135801938553,0.99859911644878,0.99859911644878,cases,fixed,90
Brasil,State,2020-12-01,8.59781854543227,1.40129629741174,0.0784542368743227,0.00544900148878942,0.998656060085392,0.998656060085392,cases,fixed,90
Brasil,State,2020-12-02,8.66103266055585,1.39691965527677,0.0765406457058006,0.00531295851617696,0.998714236062191,0.998714236062191,cases,fixed,90
Brasil,State,2020-12-03,8.72180980457962,1.39271475746709,0.0746065344350137,0.00517568272559304,0.998772370084894,0.998772370084894,cases,fixed,90
Brasil,State,2020-12-04,8.77991396203027,1.38869770774373,0.0726743269991072,0.00503872806263023,0.998829671327558,0.998829671327558,cases,fixed,90
Brasil,State,2020-12-05,8.83524761248503,1.38487501214699,0.070756592839368,0.00490296203718454,0.998885701089842,0.998885701089842,cases,fixed,90
Brasil,State,2020-12-06,8.88812078260758,1.3812250646456,0.0688210604682135,0.00476614463782213,0.998941391080163,0.998941391080163,cases,fixed,90
Brasil,State,2020-12-07,8.93892335240296,1.37772081416187,0.0668203229903687,0.00462499334023817,0.998998030682001,0.998998030682001,cases,fixed,90
